Time,Title,Summary,year,month,day,anger,positivity,joy,disgust,surprise,trust,anticipation,sadness,negative,fear
2021-06-14 13:05:00,νέα απεργία  16 ιουνίου  από τα ναυτεργατικά σωματεία, αναμένεται η στάση που θα κρατήσουν αυτή τη φορά οι ακτοπλόοι σεεν και εάν θα προσφύγουν στη δικαιοσύνη όπως έκαναν και στις προηγούμενες απεργιακές κινητοποιήσεις ζητώντας να κηρυχτούν παράνομες και,2021,Jun,14,1,1,0,0,0,1,0,1,1,0
2021-06-14 12:29:00,ν φίλης για συνέδριο γονιμότητας και εργασιακό νσ χατζηδάκη, σκληρή κριτική στο νομοσχέδιο χατζηδάκη για τα εργασιακά που συζητείται στη βουλή εξαπέλυσε ο τομεάρχης παιδείας του συριζαπς νίκος φίλης,2021,Jun,14,1,0,0,0,0,0,0,1,1,0
2021-06-14 11:14:00,αδεδυ 24ωρη απεργία στις 16 ιουνίου , η εκτελεστική επιτροπή της αδεδυ αφού έλαβε υπόψη της τις προτάσειςαποφάσεις ομοσπονδιών και νομαρχιακών τμημάτων μετατρέπει τη στάση εργασίας της 16ης ιουνίου σε 24ωρη απεργία την ίδια μέρα αντιδρώντας,2021,Jun,14,2,1,0,0,0,1,0,1,4,0
2021-06-14 09:37:00,στην ολομέλεια η μεγάλη αναμέτρηση για την εργασία live , στη βουλή τοεργασιακό νομοσχέδιο που φέρει τη σφραγίδα του κωστή χατζηδάκη και έχει δικαίως χαρακτηριστεί έκτρωμα,2021,Jun,14,0,1,0,1,0,1,0,0,0,0
2021-06-14 08:40:00,γραβάτες ιεράρχες ομογένεια τουρισμός και υπογεννητικότητα , πριν ακόμα ξεκινήσει έχει ουσιαστικά αν όχι και τυπικά τιναχτεί στον αέρα το φιλόδοξο 1ο πανελλήνιο συνέδριο γονιμότητας και αναπαραγωγικής αυτονομίας ορια και επιλογές,2021,Jun,14,0,0,0,2,0,1,0,0,0,0
2021-06-14 06:30:00,ακονίζουν τα ξίφη τους στο κιναλλ, για μία εβδομάδα κοινοβουλευτικών μαχών και σύγκρουσης με την κυβέρνηση με επίκεντρο το νομοσχέδιο για τα εργασιακά που ψηφίζεται στην ολομέλεια την τετάρτη προετοιμάζονται στο κίνημα αλλαγής,2021,Jun,14,0,3,0,0,0,2,0,0,1,1
2021-06-14 06:00:00,νέα απεργία από τους ναυτεργάτες στις 16 ιουνίου, αποφασισμένοι να συνεχίσουν τις κινητοποιήσεις τους διατρανώνοντας την αντίθεσή τους στο εργασιακό νομοσχέδιο εμφανίζονται οι ναυτεργάτες παρά τις δυο προσφυγές στη δικαιοσύνη που κατέθεσαν κατά των δυο,2021,Jun,14,1,1,0,0,0,1,0,0,1,0
2021-06-14 06:00:00,σε θέση μάχης για τα εργασιακά, θέσεις μάχης παίρνει από σήμερα στη βουλή ο συριζα  πς εν όψει της συζήτησης στην ολομέλεια του εργασιακού νομοσχεδίου της κυβέρνησης,2021,Jun,14,0,1,0,0,0,0,0,0,0,0
2021-06-13 23:02:00,ξεκινάει στη βουλή η μάχη για το αντεργατικό νομοσχέδιο, κατά της επιστροφής σε εργασιακό μεσαίωνα σύσσωμη η αντιπολίτευση  σοβαρές ενστάσεις διατυπώνει η επιστημονική υπηρεσία της βουλής,2021,Jun,13,1,0,0,0,0,0,0,0,1,0
2021-06-13 21:53:00,εξωστρέφεια και οργανώσεις βάσης παντού το επόμενο βήμα για το μέρα25, την ανάγκη καλύτερης οργάνωσης των αποδήμων του μέρα25 ίδρυσης και δημιουργίας νέων οργανώσεων βάσης παντού καθώς και μεγαλύτερης εξωστρέφειας του κόμματος επισήμανε ο επικεφαλής του γιάνης βαρουφάκης,2021,Jun,13,0,0,0,0,0,0,0,1,0,0
2021-06-13 17:35:00,μαύρη τρύπα στα σχολεία με τα τεράστια κενά εκπαιδευτικών, από το 2010 οι συνολικές αποχωρήσεις των εκπαιδευτικών από όλη την εκπαίδευση ξεπερνούν κατά πολύ τις 46000 ενώ μέσα στην τελευταία πενταετία οι προσλήψεις αναπληρωτών αυξήθηκαν κατά 156,2021,Jun,13,0,0,0,0,0,1,0,0,0,0
2021-06-13 14:01:00,τα συνδικάτα απέδειξαν ότι παραμένουν όρθια, το εργασιακό νομοσχέδιο στο εδώλιο ηχηρό όχι από κοινωνία και αντιπολίτευση οι πολιτικοί αρχηγοί μιλούν στην εφσυν,2021,Jun,13,1,0,0,0,0,0,0,0,1,0
2021-06-13 11:00:00,να ξεσκονίσω τον θρόνο σου, για να τελειώνουμε και μάλιστα εξαρχής οι δολοφόνοι είμαστε εμείς μήτε οι τράπεζες μήτε οι κυβερνήσεις μήτε ο κακός θεούλης που μας μισεί εμείς αυτά για να τελειώνουμε και μάλιστα εξαρχής,2021,Jun,13,1,0,0,1,0,0,0,1,1,1
2021-06-12 19:27:00,ηλιόπουλος με εντολή μητσοτάκη η φίμωση τσίπρα στη βουλή, για βαθύτατα φοβισμένη κυβέρνηση κάνει λόγο ο εκπρόσωπος του συριζαπς τονίζοντας ότι ο πρωθυπουργός ενοχλήθηκε από το θέμα της ερώτησης του αλέξη τσίπρα που ήταν τα δάνεια των κομμάτων,2021,Jun,12,0,1,0,0,0,2,0,0,1,1
2021-06-12 16:10:00,ο δρόμος δίνει ώθηση στον συριζα, οι επιθέσεις του αλέξη τσίπρα στον κυριάκο μητσοτάκη έχουν ενταθεί το τελευταίο διάστημα ολο και πιο συχνά ο αρχηγός της αξιωματικής αντιπολίτευσης βάζει στο κάδρο των ευθυνών τον πρωθυπουργό κατηγορώντας,2021,Jun,12,1,0,0,0,0,0,0,0,1,1
2021-06-12 14:05:00,ουραγοί στην ποιότητα απασχόλησης, η ελλάδα έχει τη χειρότερη επίδοση ως προς την ποιότητα της απασχόλησης στην εε και γι αυτό σημαντικός παράγοντας αναδεικνύεται ο εβδομαδιαίος χρόνος εργασίας τον οποίο τώρα επιχειρεί να παρατείνει η,2021,Jun,12,0,1,0,1,0,1,1,0,2,0
2021-06-12 09:15:00,η σύγκρουση δύο κόσμων, αν συγκρίνει κανείς όσα λένε τα κυβερνητικά στελέχη στους βολικούς μονολόγους τους σε πρόθυμα μέσα ενημέρωσης τα οποία πρόσφεραν βήμα ακόμη και την,2021,Jun,12,0,1,0,0,0,0,0,0,0,0
2021-06-12 08:09:00,ηχηρό όχι από κοινωνία και αντιπολίτευση στο εργασιακό νομοσχέδιο, το θέμα της εφσυν το νομοσχέδιοοδοστρωτήρας της νδ και η απάντηση των εργαζομένων  διεθνή τι γυρεύει ο μπάιντεν από ευρωπαίους και τούρκους  συνεντεύξεις γιάννα αγγελοπούλου  δασκαλάκητάκης,2021,Jun,12,0,0,0,0,0,0,0,0,0,0
2021-06-12 06:00:00,οχι από την ενωση δικαστών και εισαγγελέων στο νέο εργασιακό νομοσχέδιο, την αντίθεσή της στο νέο εργασιακό νομοσχέδιο εκφράζει η ενωση δικαστών και εισαγγελέων με μια σημαντική παρέμβαση με την οποία τονίζει ότι πρόκειται για σημαντική θεσμική οπισθοδρόμηση και θα διευρύνει την,2021,Jun,12,1,1,0,0,0,0,0,2,3,0
2021-06-11 13:20:00,το κκε χαιρετίζει την απεργιακή κινητοποίηση και καλεί σε νέες μάχες, σε κλιμάκωση του αγώνα για να πεταχτεί στα σκουπίδια το εργασιακό νομοσχέδιο χατζηδάκη καλεί το κκε με νέες πιο μαζικές απεργιακές μάχες και συγκεντρώσεις,2021,Jun,11,0,1,1,1,1,1,1,0,1,0
2021-06-11 13:10:00,κυρανάκης θα μπορείτε τώρα να δουλεύετε υπερωρίες για να πάτε στον γιατρό, αδιανόητα επιχειρήματα για ακόμη μια φορά από τον βουλευτή της νδ ο οποίος είτε αγνοεί πλήρως τα ισχύοντα εργασιακά δικαιώματα ή αδιαφορεί παντελώς για αυτά,2021,Jun,11,1,1,0,0,0,1,0,0,0,0
2021-06-11 09:41:00,συλλαλητήρια και στην κρήτη  μαζικό οχι στο νέο εργασιακό νομοσχέδιο, με μεγάλη συμμετοχή και με βασικό αίτημα την απόσυρση του νέου εργασιακού νομοσχεδίου του υπουργείου εργασίας πραγματοποιήθηκαν την πέμπτη τα συλλαλητήρια στην κρήτη στο πλαίσιο της 24ωρης απεργίας της 10ης,2021,Jun,11,0,1,0,0,0,0,0,0,1,0
2021-06-11 07:50:00,στοπειθαρχικό στέλνει ηεσηεατους απεργοσπάστες τουσκαϊ, tον γενικό διευθυντή ενημέρωσης του σκαϊ βασίλη παπαδρόσο και τον δημοσιογράφο νίκο υποφάντη παραπέμπει η εσηεα και ζητά τη διερεύνηση τυχόν άλλων υπευθύνων,2021,Jun,11,0,0,0,0,0,0,0,0,0,0
2021-06-11 06:30:00,ο εργασιακός χρόνος ως αφαίρεση, η τάση της εκμετάλλευσης των εργαζομένων ανά τους χρόνους αμβλύνθηκε μέσα από τις συλλογικές διεκδικήσεις των οργανώσεών τους και μέσα από τους συχνά αιματηρούς αγώνες τους,2021,Jun,11,0,1,0,0,0,0,0,0,0,0
2021-06-11 06:30:00,η αρχαία πολιτική και το νομοσχέδιο, το νομοσχέδιο για την εργασία αντί να βελτιώνει επιδεινώνει σχεδόν θανάσιμα το εργασιακό πλαίσιο και στην ουσία το σμπαραλιάζει,2021,Jun,11,1,2,1,1,1,1,1,1,1,1
2021-06-11 06:23:00,με μια φωνή κάτω τα χέρια από το 8ωρο, εργαζόμενοι φοιτητές συνταξιούχοι ιδιωτικοί και δημόσιοι υπάλληλοι βγήκαν στους δρόμους για να διαδηλώσουν την αντίθεσή τους στο εργασιακό νομοσχέδιο που προωθεί η κυβέρνηση και ο υπουργός εργασίας κωστής,2021,Jun,11,1,1,0,0,0,1,0,0,3,1
2021-06-10 05:20:00,to αντεργατικό έκτρωμα χατζηδάκη στο στόχαστρο κοινωνίας και αντιπολίτευσης, συντονισμένη απεργιακή αντίδραση πλημμυρίδα συλλαλητηρίων σε όλη τη χώρα  οι αόρατες διατάξεις του νομοσχεδίου  υγειονομικός εργασιακός μεσαίωνας  πρύτανης πρόθυμος για όλα,2021,Jun,10,0,2,1,0,1,1,1,0,0,0
2021-06-10 05:15:00,η αντεργατική κουρελού του χατζηδάκη, πλήθος δυσμενών διατάξεων καταργούν εργασιακά δικαιώματα μειώνουν τις απολαβές και διευκολύνουν τις απολύσεις με το νέο αντεργατικό νομοσχέδιο,2021,Jun,10,0,0,0,0,0,0,0,0,0,0
2021-06-10 05:15:00,αντιμεταρρύθμιση του αιώνα, σχεδόν ούτε έναν υπερασπιστή δεν βρήκε το εργασιακό νομοσχέδιο χατζηδάκη στη χθεσινή φαστ τρακ ακρόαση των φορέων στην αρμόδια επιτροπή της βουλής,2021,Jun,10,0,0,0,0,0,1,0,0,1,1
2021-06-10 05:15:00,εμβολιαστείτε αλλιώς απολύεστε, η κυβέρνηση επιστρατεύει ευθέως την απειλή της εργοδοτικής αυθαιρεσίας και τρομοκρατίας για τους εργαζόμενους που δεν επιθυμούν να εμβολιαστούν κατά του κορονοϊού,2021,Jun,10,1,1,0,0,0,1,0,0,2,2
2021-06-10 00:33:00,η efsyngr συμμετέχει στην 24ωρη απεργία, η ιστοσελίδα μας δεν θα μεταδίδει ειδήσεις από τις 0530 της πέμπτης έως τις 0530 της παρασκευής συμμετέχοντας στην απεργία που κήρυξε η εσηεα,2021,Jun,10,1,0,0,0,0,0,0,0,1,0
2021-06-10 00:27:00,η κοε για την απεργία ενάντια στο νέο εργασιακό νομοσχέδιο, απλήρωτες υπερωρίες δουλειά τις κυριακές ωράρια και εργαζόμενοι λάστιχο απελευθέρωση απολύσεων και εργοδοτική αυθαιρεσία υποβάθμιση των δημόσιων ελεγκτικών μηχανισμών απαξίωση του συνδικαλισμού ως μέσου,2021,Jun,10,0,1,1,0,1,0,1,1,1,1
2021-06-09 20:41:00,τέλος ιουνίου λένε τώρα οι εμβολιασμοί κατ οίκον ανοίγουν 420000 νέα ραντεβού , ο υπουργός είπε ότιο εμβολιασμός των κατάκοιτων πολιτώνθα γίνει με τη συμμετοχή ιδιωτών γιατρών και με το μονοδοσικό εμβόλιο της johnson johnson,2021,Jun,9,0,2,0,0,0,1,1,0,0,0
2021-06-09 19:38:00,συριζα δεσμευόμαστε ότι θα καταργηθεί το νσ χατζηδάκη, τηλεπωλητή απλήρωτων 10ώρων χαρακτήρισε τον υπουργό εργασίας ο ν ηλιόπουλος ανοίγετε τον ασκό του αιόλου προειδοποίησε στη βουλή ο π σκουρλέτης,2021,Jun,9,0,0,0,0,1,0,1,0,2,1
2021-06-09 18:18:00,εργασιακό νομοσχέδιο σφυροκόπημα στη βουλή από τους φορείς , ακρόαση φορέων περιλαμβάνει η δεύτερη μέρα συζήτησης του αντεργατικού νομοσχεδίου χατζηδάκη το νομοσχέδιο που εισάγεται την άλλη εβδομάδα στην ολομέλεια της βουλής φιλοδοξεί να ξηλώσει και τα τελευταία,2021,Jun,9,0,1,0,0,0,0,0,0,1,1
2021-06-09 16:36:00,διαφοροποίηση του οικονομικού επιμελητηρίου για το αντεργατικό νομοσχέδιο , ο πρόεδρος του οικονομικού επιμελητηρίου ελλάδας κωνσταντίνος κόλλιας ζήτησε την ανάκληση της διάταξης για τη διευθέτηση του χρόνου εργασίας με ατομικές συμβάσεις και την κατάργηση της διάταξης για υπερωρίες,2021,Jun,9,0,1,0,0,0,1,0,0,3,0
2021-06-09 16:00:00,αποδομούν τις εργασιακές σχέσεις επιβάλλουν εργασιακό μεσαίωνα, ποιος ο λόγος να θελήσουν οι νέες και οι νέοι μας να εργαστούν σ ένα περιβάλλον που προάγει την εξουθενωτική και απλήρωτη εργασία με μειωμένες αποδοχές χαμένοι και οι άνεργοι διότι το νομοσχέδιο ουσιαστικά,2021,Jun,9,0,2,1,0,1,1,1,0,0,0
2021-06-09 16:00:00,εσάς τι σας νοιάζει, μας νοιάζει γιατί το δημόσιο δεν είναι πια ο ασφαλής εργασιακός τόπος με τις καλές εργασιακές σχέσεις και τους υψηλούς μισθούς μας νοιάζει γιατί το νομοσχέδιο καθιστά το δικαίωμα συνδικαλιστικής δράσης,2021,Jun,9,0,2,1,0,0,2,1,0,0,0
2021-06-09 16:00:00,ο τουρισμός κατάπιε την αυτάρκεια, το πολιτικό σύστημα προσφέροντας χάντρες και καθρεφτάκια στους πολλούς εξασφάλισε την ολοκληρωτική εξάρτηση του τόπου από τους προμηθευτές του τουριστικού φορτίου και από τους κατόχους του χρέους,2021,Jun,9,0,0,0,0,0,1,0,1,1,1
2021-06-09 14:35:00,ενοχλεί τη νδ η απλή αναλογική στα σωματεία συνταξιούχων, για κάποια στελέχη της νέας δημοκρατίας δεν αρκεί η κατάργηση του εκλογικού συστήματος της απλής αναλογικής από την τοπική αυτοδιοίκηση με τον νόμο βορίδη θέλουν να την ξηλώσουν από παντού ακόμη και από τα,2021,Jun,9,0,0,0,0,0,0,0,0,1,0
2021-06-09 13:19:00,βουλή πυρά γσεβεεεκα κατά του εργασιακού εκτρώματος χατζηδάκη, συντονισμένα πυρά από γσεβεε και εκα κατά του νομοσχεδίου χατζηδάκη με αιχμή τις συλλογικές συμβάσεις εργασίας τις υπερωρίες αλλά και το δικαίωμα στην απεργία,2021,Jun,9,2,0,0,0,1,0,0,1,3,2
2021-06-09 11:42:00,παμε το αντεργατικό νομοσχέδιο να πεταχτεί στα σκουπίδια, με κεντρικό σύνθημα το αντεργατικό νομοσχέδιο να πεταχτεί στα σκουπίδια το πανεργατικό αγωνιστικό μέτωπο καλεί στο μαζικό συλλαλητήριο ενάντια στο αντεργατικό νομοσχέδιο,2021,Jun,9,0,0,0,1,0,0,1,0,1,0
2021-06-09 10:23:00,live η συζήτηση για το αντεργατικό νομοσχέδιο στις επιτροπές της βουλής, στη σκιά της χθεσινής προκλητικής εμφάνισης του υπουργού εργασίας αλλά και με το βλέμμα στην αυριανή μεγάλη απεργία συνεχίζεται η συζήτηση για το νομοθετικό έκτρωμα χατζηδάκη στις επιτροπές της βουλής,2021,Jun,9,2,1,0,0,0,0,0,0,2,0
2021-06-09 09:28:00,πρώτη μάχη για το αντεργατικό νομοσχέδιο, στο πόδι όλη η χώρα αύριο ενάντια στο αντεργατικό νομοσχέδιο χατζηδάκη που σύμφωνα με τον σχεδιασμό της κυβέρνησης έρχεται προς ψήφιση την επόμενη εβδομάδα,2021,Jun,9,0,0,0,0,0,0,1,0,0,0
2021-06-09 06:00:00,ομοβροντία κατά του χατζηθάφτη της εργασίας, αντιμέτωπος με ένα διακομματικό τσουνάμι αντιδράσεων απέναντι στο εργασιακό νομοσχέδιο με άρωμα μεσαίωνα ήρθε χθες στη βουλή ο υπουργός εργασίας κωστής χατζηδάκης,2021,Jun,9,0,1,0,0,0,0,0,0,1,0
2021-06-09 06:00:00,η νδ διαλύει το εργατικό δίκαιο, με επίσκεψη στα ελτα στο κρυονέρι και συζήτηση με τους εργαζόμενους η φώφη γεννηματά έδωσε το στίγμα των θέσεων του κιναλλ ενόψει της αυριανής απεργίας όπου θα δώσει το παρών,2021,Jun,9,2,3,1,1,0,1,1,1,2,1
2021-06-09 06:00:00,μαστίγιο και καρότο για τον πλήρη εμβολιασμό, σε νέο εμβολιαστικό κύμα κάλεσε χθες από τη βουλή ο κυριάκος μητσοτάκης καθώς φαίνεται να διαψεύδονται από τους δείκτες της περιόδου οι προβλέψεις της κυβέρνησης για τείχος ανοσίας στην αρχή του,2021,Jun,9,1,0,0,0,0,0,1,1,1,1
2021-06-09 06:00:00,συνάντηση τσίπρα με αδεδυ, ο πρόεδρος του συριζα έκανε λόγο για ευθεία επίθεση στις εργασιακές σχέσεις με την κατάργηση του 8ωρου ενώ έβαλε στο τραπέζι και άλλα ζητήματα όπως ο συνδικαλιστικός νόμος ο νόμος για τα αει η συρρίκνωση,2021,Jun,9,1,1,0,1,1,4,1,1,2,1
2021-06-08 20:33:00,πρώτες εσωκομματικές αναταράξεις για το εργασιακό νομοσχέδιο , τις πρώτες εσωκομματικές ενστάσεις στο αντεργατικό νομοσχέδιο χατζηδάκη μετρά η νέα δημοκρατία,2021,Jun,8,0,1,0,0,0,0,0,0,1,0
2021-06-08 16:25:00,η κυβέρνηση μας επιστρέφει στην εποχή των ατομικών συμβάσεων, ο πρωθυπουργός πληρώνει όλα τα γραμμάτια των ανακοινώσεων που έκανε στις γς του σεβ είπε η φώφη γεννηματά η οποία άσκησε κριτική στο εργασιακό νομοσχέδιο που άρχισε να συζητείται στη βουλή,2021,Jun,8,1,0,0,0,0,0,1,1,1,0
2021-06-08 16:00:00,πού πήγε το πάθος για την αλήθεια συνάδελφοι, για τον υπουργό του οποίου η επαγγελματική καριέρα εξελίχτηκε μόνο μέσα σε κομματικό πυρήνα δεν χρειάζεται και πολύ ερώτημα για να εξηγήσουμε με πόση ευκολία λέει ανερυθρίαστα ψέματα όταν επαναλαμβάνει ότι η,2021,Jun,8,0,2,0,0,0,0,1,0,0,0
2021-06-08 15:43:00,χωρίς τρένα την πέμπτη λόγω απεργίας για το εργασιακό νσ, τη συμμετοχή της στην 24ωρη γενική απεργία της πέμπτης ανακοίνωσαν οι εργαζόμενοι του οσε με αποτέλεσμα να υπάρξουν ματαιώσεις δρομολογίων αύριο και μεθαύριο,2021,Jun,8,1,1,0,0,0,0,2,0,1,0
2021-06-08 14:43:00,δεμένα πλοία και λουκέτο στα εμπορικά λιμάνια στις 10 ιουνίου, δεμένα θα μείνουν τα πλοία στα λιμάνια της χώρας την πέμπτη 10 ιουνίου καθώς 13 ναυτεργατικά σωματεία πραγματοποιούν 24ωρη πανελλαδική απεργία σε όλες τις κατηγορίες των πλοίων λουκέτο και στα εμπορικά,2021,Jun,8,1,0,0,0,0,0,0,0,1,0
2021-06-08 14:00:00,αλ τσίπρας η κυβέρνηση θέλει να καταλύσει το δημοκρατικό και κοινωνικό κεκτημένο της μεταπολίτευσης, για ευθεία επίθεση στις εργασιακές σχέσεις κατηγόρησε την κυβέρνηση ο πρόεδρος του συριζαπς κατά τη συνάντησή του με την εκτελεστική επιτροπή της αδεδυ,2021,Jun,8,1,2,0,1,1,4,1,1,3,2
2021-06-08 11:31:00,επικεφαλής η φώφη στη συγκέντρωση, αγώνας ουσίας αλλά και ισχυρών συμβολισμών είναι για το κίνημα αλλαγής ο επικείμενος γύρω από τα εργασιακά,2021,Jun,8,0,0,0,0,0,0,1,0,0,1
2021-06-08 09:30:00,κινητοποιήσεις και στην κρήτη ενάντια στο εργασιακό νομοσχέδιο, στις απεργιακές κινητοποιήσεις της πέμπτης 10 ιουνίου θα συμμετέχουν σωματεία οργανώσεις και κόμματα της κρήτης με αφορμή την ψήφιση του νέου εργασιακού νομοσχεδίου του υπουργείου εργασίας,2021,Jun,8,0,0,0,0,0,0,0,0,1,0
2021-06-08 06:00:00,απολύσεις στο ταμείο αλληλοβοήθειας του υπποα, ο ενιαίος σύλλογος υπαλλήλων υππο αττικής στερεάς και νήσων καταγγέλλει ότι οι λόγοι της απόλυσης είναι εκδικητικοί καθώς αφορούν 7 από τους 35 εργαζομένους που είχαν προσφύγει στο στε,2021,Jun,8,0,1,0,0,0,0,0,0,0,0
2021-06-07 22:36:00,ο βυσσινόκηπος στα χρόνια του ανάλγητου νεοφιλελευθερισμού, με βάση το κλασικό έργο του τσέχοφ ο βυσσινόκηπος ο πρόδρομος τσινικόρης υφαίνει τη συνέχεια της ιστορίας και την τοποθετεί στο σήμερα,2021,Jun,7,0,2,0,0,0,1,2,0,0,0
2021-06-07 20:38:00,κ νοτοπούλουρέθυμνο να στηριχθεί ο τουριστικός κλάδος και οι εργαζόμενοι, με εκπροσώπους εργαζομένων στον τουρισμό φορείς δημάρχους και εκπροσώπους της τοπικής αυτοδιοίκησης συναντήθηκε η τομεάρχης τουρισμού του συριζα κατερίνα νοτοπούλου με στόχο να ενημερωθεί για τα προβλήματα,2021,Jun,7,0,0,0,0,0,0,0,0,0,0
2021-06-07 17:26:00,μοντέλο εφκα για τον εοπυυ, mοντέλο eφκα σε ότι αφορά την εκχώρηση υπηρεσιών σε ιδιώτες αλλά για ποσά πολύ μεγαλύτερα από αυτά που μπορεί να ζητήσει ένας λογιστής ή ένας δικηγόρος για την έκδοση μιας καθυστερημένης σύνταξης φαίνεται,2021,Jun,7,3,1,0,2,0,2,2,1,3,2
2021-06-07 16:23:00,σφοδρές αντιδράσεις για τις απολύσεις στο ταμείο αλληλοβοήθειας του υππο, oιλόγοι της απόλυσης των 7 εργαζομένων είναι ξεκάθαρα εκδικητικοί τονίζει οενιαίος σύλλογος υπαλλήλων υππο αττικής ενώ ο συριζαπς κάνει λόγο για τιςπρώτες απολύσεις που πραγματοποιούνται στο δημόσιο,2021,Jun,7,0,2,0,0,0,0,1,0,0,0
2021-06-07 12:50:00,πρωτοφανής συνδικαλισμός στην alpha bank με αφορμή τον εμβολιασμό κατά της covid, με επιστολή τους στη διεύθυνση οι συνδικαλιστές της alpha bank ζητούν να τεθούν σε υποχρεωτική άδεια όσοι δεν εμβολιάζονται ώστε να ωριμάσει η σκέψη τους για την αποδοχή του εμβολιασμού,2021,Jun,7,0,2,0,0,0,0,1,0,0,0
2021-06-06 20:57:00,μέρα25 ο υπουργός εργοδοσίας στοχοποιεί τον κόσμο της εργασίας, πυρών συνέχεια κατά της κυβέρνησης της νδ και ειδικά κατά του υπουργού εργασίας κωστή χατζηδάκη από το μέρα25 με αφορμή το εργασιακό νομοσχέδιο,2021,Jun,6,0,0,0,0,0,0,1,0,1,0
2021-06-06 11:28:00,της αριστεράς, h κυβέρνηση έχει φέρει τα πάνω κάτω στην ελληνική επικράτεια οδεύει σταθερά στον αυταρχισμό και στην αποδιάρθρωση της κοινωνίας με τα νομοθετήματά της που διαλύουν τον εργασιακό ιστό και η αντιπολίτευση,2021,Jun,6,1,2,0,1,1,2,0,0,2,1
2021-06-06 11:07:00,η πάλη των τάξεων ως κλάσμα, nομίζω ότι ο καλύτερος τρόπος για να καταλάβει κανείς το ταξικό βάθος του νομοσχεδίου χατζηδάκη την απέχθεια ενδεχομένως και το μίσος για την εργασία είναι να κάνουμε μια νοητή μετάβαση στην προς το παρόν,2021,Jun,6,1,3,2,1,2,3,2,0,2,0
2021-06-05 12:38:00,επί ποδός για το εργασιακό έκτρωμα χατζηδάκη, ορόσημο στη μάχη που καλούνται να δώσουν οι εργαζόμενοι ενάντια στο σχέδιο νόμου που καταστρατηγεί τα δικαιώματά τους η απεργία της 10ης ιουνίου,2021,Jun,5,2,0,0,0,0,1,1,0,3,1
2021-06-05 08:32:00,νέο πλήγμαστο δικαίωμα της απεργίας, καυτό δωδεκαήμερο πολιτικής και απεργιακής έντασης με επίκεντρο το εργασιακόσυγκρούσεις ανηλίκων τα αγριεμένα παιδιά της πόληςπροανακριτική τι θα λέει στο υπόμνημά του ο νίκος παππάς,2021,Jun,5,0,1,0,0,0,1,0,0,0,0
2021-06-04 16:00:00,το δημογραφικόκαι το εργασιακό, η επίλυση του δημογραφικού προβλήματος είναι από την πρώτη στιγμή το θέμα πολύ ψηλά στην ατζέντα της κυβέρνησης είπε η υφυπουργός εργασίας προς στιγμή ένιωσα ότι ζω σε άλλη χώρα πχ στη σουηδία,2021,Jun,4,0,1,1,0,0,1,0,0,1,0
2021-06-04 13:24:00,η οτοε εκθέτει τα ψέματα του υπουργού εργασίας, μέχρι και την τελευταία στιγμή ο υπουργός εργασίας συνεχίζει να υπεραμύνεται της διάταξής του για υπέρβαση του 8ωρου και διευθέτηση του χρόνου εργασίας με ατομική σύμβαση και όχι με συλλογική όπως ήδη ισχύει,2021,Jun,4,0,2,1,0,1,2,1,0,3,0
2021-06-04 08:00:00,υποχώρηση μετά την κατακραυγή, διαβάστε στην εφσυν ντόμινο εξελίξεων από το χθεσινό δημοσίευμα της εφσυν  κατατίθεται το εργασιακό νομοσχέδιο  ώρα μηδέν για τη φορολόγηση των πολυεθνικών στη σύνοδο του g7,2021,Jun,4,1,1,0,1,0,0,0,0,2,1
2021-06-04 06:00:00,πρόγευση έντασης στο λιμάνι, εν μέσω καταγγελιών για ενορχηστρωμένη επίθεση από κυβέρνηση  υπουργείο  εφοπλιστές η πενεν μετέτρεψε την εξαγγελθείσα 24ωρη απεργία σε στάση εργασίας στη συνέχεια τα πλοία απέπλευσαν κανονικά,2021,Jun,4,3,2,1,1,1,2,2,2,5,2
2021-06-03 19:45:00,ζήτησαν απόσυρση του νομοσχεδίου χατζηδάκη και προστασία του 8ώρου, με το βλέμμα στη γενική απεργία της 10ης ιουνίου πραγματοποιήθηκαν συλλαλητήρια στην αθήνα και στη θεσσαλονίκη κατά του εργασιακού νομοσχεδίου που προωθεί η κυβέρνηση,2021,Jun,3,1,1,0,0,0,1,0,0,2,1
2021-06-03 19:15:00,σύγκρουση ξενογιαννακοπούλου με υπ εργασίας για τα ρεπό αντί υπερωριών, για διαστρέβλωση των διατάξεων του νομοσχεδίου και ψέματα για το θέμα των ρεπό αντί πληρωμής των υπερωριών κατηγορεί τον συριζαπς το υπ εργασίας πραπληροφόρηση και διαστρέβλωση της πραγματικότητας,2021,Jun,3,0,0,0,0,0,0,0,2,3,0
2021-06-03 16:52:00,χρηστίδης ο εργαζόμενος μένει απροστάτευτος με υπογραφή της νδ, με το εργασιακό νομοσχέδιο η κυβέρνηση απορυθμίζει τις εργασιακές σχέσεις ισοπεδώνει τα εργασιακά δικαιώματα υπονομεύει πλήρως τις συλλογικές συμβάσεις ενισχύει μόνο τους ασύδοτους εργοδότες τόνισε ο,2021,Jun,3,0,2,0,0,0,3,0,0,1,1
